weekday,date,high,low,close,volume,ticker
Monday,12/7/98,5.91194,5.74837,5.91194,3423802.988,SBUX
Tuesday,12/8/98,6.08143,5.8669,5.91905,6995258.515,SBUX
Wednesday,12/9/98,6.08972,5.94156,6.05179,7671075.404,SBUX
Thursday,12/10/98,6.09683,5.64526,5.73414,6867856.704,SBUX
Friday,12/11/98,5.98542,5.60022,5.94156,10740519.59,SBUX
Monday,12/14/98,6.05179,5.83015,5.8823,7243312.301,SBUX
Tuesday,12/15/98,6.09683,5.89652,6.08972,5421725.608,SBUX
Wednesday,12/16/98,6.19283,5.91194,5.92616,7730135.927,SBUX
Thursday,12/17/98,6.08143,5.85268,6.08143,7223061.791,SBUX
Friday,12/18/98,6.48203,6.07431,6.34099,14332227.46,SBUX
Monday,12/21/98,6.34099,6.05179,6.24498,11100788.2,SBUX
Tuesday,12/22/98,6.21535,5.98542,6.03046,5096051.793,SBUX
Wednesday,12/23/98,6.19283,6.00083,6.08143,7030694.248,SBUX
Thursday,12/24/98,6.26751,6.06009,6.22246,3309058.884,SBUX
Monday,12/28/98,6.28173,6.01504,6.07431,4264147.338,SBUX
Tuesday,12/29/98,6.26751,5.98542,6.26751,4917184.038,SBUX
Wednesday,12/30/98,6.51877,6.22246,6.46662,7890441.437,SBUX
Thursday,12/31/98,6.6527,6.31136,6.6527,5904330.011,SBUX
Monday,1/4/99,6.63729,6.2521,6.38603,11337870.77,SBUX
Tuesday,1/5/99,6.1632,5.55636,6.1632,46601029.69,SBUX
Wednesday,1/6/99,6.2521,6.01504,6.10394,16868438.99,SBUX
Thursday,1/7/99,6.20824,6.02216,6.14898,12514861.66,SBUX
Friday,1/8/99,6.29713,6.12646,6.2521,10122073.12,SBUX
Monday,1/11/99,6.37773,6.20824,6.28173,7605266.021,SBUX
Tuesday,1/12/99,6.38603,6.29713,6.30424,8682690.823,SBUX
Wednesday,1/13/99,6.31136,5.9712,6.24498,7420490.886,SBUX
Thursday,1/14/99,6.33032,6.22246,6.23787,7304903.001,SBUX
Friday,1/15/99,6.23787,6.13357,6.22957,11106706.53,SBUX
Tuesday,1/19/99,6.40025,6.23787,6.40025,3521675.292,SBUX
Wednesday,1/20/99,6.57803,6.40736,6.48203,8419454.57,SBUX
Thursday,1/21/99,6.43699,6.07431,6.26751,12309832.65,SBUX
Friday,1/22/99,6.17861,5.91194,5.93327,13333261.34,SBUX
Monday,1/25/99,6.01504,5.84437,5.92616,8011938.304,SBUX
Tuesday,1/26/99,6.04468,5.92616,6.02216,10774965.41,SBUX
Wednesday,1/27/99,6.04468,5.71874,5.80764,7279447.526,SBUX
Thursday,1/28/99,5.89652,5.76378,5.80764,8298800.486,SBUX
Friday,1/29/99,6.28173,5.9712,6.1632,16135247.38,SBUX
Monday,2/1/99,6.35639,6.04468,6.07431,6240974.675,SBUX
Tuesday,2/2/99,6.08972,5.89652,5.95578,6193725.647,SBUX
Wednesday,2/3/99,6.1632,5.92616,6.14898,3752853.089,SBUX
Thursday,2/4/99,6.15609,5.9629,6.04468,5524659.421,SBUX
Friday,2/5/99,6.04468,5.88941,5.91905,9584625.563,SBUX
Monday,2/8/99,6.01504,5.83015,5.92616,3711509.755,SBUX
Tuesday,2/9/99,5.93327,5.78511,5.79342,8110652.849,SBUX
Wednesday,2/10/99,5.78511,5.61562,5.68911,18146665.03,SBUX
Thursday,2/11/99,5.8669,5.65948,5.8669,13716311.86,SBUX
Friday,2/12/99,5.89652,5.66659,5.68911,7868504.828,SBUX
Tuesday,2/16/99,5.8669,5.61562,5.68911,6603773.184,SBUX
Wednesday,2/17/99,5.73414,5.4971,5.51844,9080927.369,SBUX
Thursday,2/18/99,5.62985,5.50422,5.55636,7247530.584,SBUX
Friday,2/19/99,5.75548,5.54095,5.74126,7304898.562,SBUX
Monday,2/22/99,5.91905,5.71874,5.90364,7470275.267,SBUX
Tuesday,2/23/99,6.37062,6.08143,6.19995,15198718.89,SBUX
Wednesday,2/24/99,6.42276,6.1632,6.17861,9104555.207,SBUX
Thursday,2/25/99,6.19283,6.03046,6.08143,4588132.084,SBUX
Friday,2/26/99,6.34099,6.11935,6.2521,7289718.707,SBUX
Monday,3/1/99,6.42276,6.17861,6.38603,7112535.426,SBUX
Tuesday,3/2/99,6.63018,6.39314,6.48914,9511222.378,SBUX
Wednesday,3/3/99,6.50455,6.40025,6.48914,9676592.182,SBUX
Thursday,3/4/99,6.77122,6.50455,6.69655,11758889.11,SBUX
Friday,3/5/99,7.00828,6.7416,6.95613,11634017.79,SBUX
Monday,3/8/99,7.22991,6.98575,7.22991,11729357.39,SBUX
Tuesday,3/9/99,7.20739,7.0225,7.08176,12192551.49,SBUX
Wednesday,3/10/99,7.28206,7.09716,7.27495,5787055.406,SBUX
Thursday,3/11/99,7.55585,7.22991,7.24532,12655753.93,SBUX
Friday,3/12/99,7.33421,7.1185,7.1268,5976891.144,SBUX
Monday,3/15/99,7.21569,7.15642,7.18606,5804774.468,SBUX
Tuesday,3/16/99,7.23703,7.10427,7.20739,5848645.508,SBUX
Wednesday,3/17/99,7.26665,7.14102,7.19317,5003242.283,SBUX
Thursday,3/18/99,7.36384,7.0225,7.17064,9134924.732,SBUX
Friday,3/19/99,7.19317,6.62307,6.6527,12963716.7,SBUX
Monday,3/22/99,7.11138,6.71078,7.02368,11720916.67,SBUX
Tuesday,3/23/99,7.20147,6.60885,6.78664,9290167.398,SBUX
Wednesday,3/24/99,6.94783,6.78664,6.87434,7105364.173,SBUX
Thursday,3/25/99,7.08294,6.72738,6.88857,4899464.673,SBUX
Friday,3/26/99,6.90516,6.72738,6.73449,3230169.623,SBUX
Monday,3/29/99,6.94783,6.71078,6.9336,4213945.636,SBUX
Tuesday,3/30/99,6.88857,6.66812,6.69655,4605851.482,SBUX
Wednesday,3/31/99,7.05212,6.63729,6.69655,7782867.039,SBUX
Thursday,4/1/99,7.00709,6.69655,7.00709,3346181.701,SBUX
Monday,4/5/99,7.39347,7.11138,7.28918,7420914.874,SBUX
Tuesday,4/6/99,7.8083,7.31999,7.33421,14014141.4,SBUX
Wednesday,4/7/99,7.55703,7.20147,7.31999,3989938.118,SBUX
Thursday,4/8/99,7.58548,7.3034,7.54044,3978548.3,SBUX
Friday,4/9/99,7.68978,7.43851,7.67556,3553314.098,SBUX
Monday,4/12/99,7.73482,7.52622,7.67556,2962290.162,SBUX
Tuesday,4/13/99,7.8083,7.46696,7.58548,4767423.448,SBUX
Wednesday,4/14/99,7.85334,7.49777,7.49777,5352118.73,SBUX
Thursday,4/15/99,7.70401,7.26073,7.67556,7592183.972,SBUX
Friday,4/16/99,7.79408,7.52622,7.58548,3298933.137,SBUX
Monday,4/19/99,7.85334,6.96442,6.99286,5582874.208,SBUX
Tuesday,4/20/99,7.4077,7.02368,7.3034,3873505.496,SBUX
Wednesday,4/21/99,7.34844,7.12561,7.33421,4430358.127,SBUX
Thursday,4/22/99,7.77749,7.3034,7.77749,7979032.311,SBUX
Friday,4/23/99,7.82253,7.42192,7.55703,8427466.753,SBUX
Monday,4/26/99,8.50523,7.67556,8.11883,13309213.55,SBUX
Tuesday,4/27/99,9.19977,8.26817,9.19977,13134566.05,SBUX
Wednesday,4/28/99,9.1571,8.56449,8.63797,13250159.19,SBUX
Thursday,4/29/99,8.80153,8.29662,8.56449,5896317.065,SBUX
Friday,4/30/99,9.11206,8.56449,8.74227,4851795.561,SBUX
Monday,5/3/99,9.14051,8.71145,8.87501,3947751.091,SBUX
Tuesday,5/4/99,9.08124,8.59293,8.68301,5715339.645,SBUX
Wednesday,5/5/99,8.92005,8.50523,8.86079,5353384.427,SBUX
Thursday,5/6/99,8.86079,8.32743,8.41514,4402514.809,SBUX
Friday,5/7/99,8.32743,7.95527,8.20891,5011257.435,SBUX
Monday,5/10/99,8.94849,8.22314,8.78494,5702684.499,SBUX
Tuesday,5/11/99,9.48185,8.57871,9.17132,12806778.35,SBUX
Wednesday,5/12/99,9.7189,9.27562,9.37755,19534582.52,SBUX
Thursday,5/13/99,9.51267,9.09784,9.17132,5102801.137,SBUX
Friday,5/14/99,9.25903,8.94849,9.18554,3870972.842,SBUX
Monday,5/17/99,9.36333,8.80153,9.30406,4931526.277,SBUX
Tuesday,5/18/99,9.40836,8.57871,8.69723,9612891.63,SBUX
Wednesday,5/19/99,9.12628,8.59293,8.72568,5559250.757,SBUX
Thursday,5/20/99,9.12628,8.63797,8.65219,4167962.679,SBUX
Friday,5/21/99,9.09784,8.62375,8.67353,4143073.034,SBUX
Monday,5/24/99,8.82997,8.11883,8.16388,6943792.006,SBUX
Tuesday,5/25/99,8.59293,8.01453,8.05957,6767454.514,SBUX
Wednesday,5/26/99,8.63797,8.14965,8.63797,5660918.892,SBUX
Thursday,5/27/99,8.74227,8.29662,8.44596,5252139.833,SBUX
Friday,5/28/99,8.96272,8.53366,8.77071,6089104.351,SBUX
Tuesday,6/1/99,8.77071,8.29662,8.32743,4067560.752,SBUX
Wednesday,6/2/99,8.94849,8.34166,8.93427,4610069.988,SBUX
Thursday,6/3/99,8.88923,8.41514,8.51944,7894663.427,SBUX
Friday,6/4/99,8.65219,8.38669,8.51944,4345986.737,SBUX
Monday,6/7/99,8.72568,8.3701,8.57871,3319182.327,SBUX
Tuesday,6/8/99,8.66642,8.1781,8.3701,6589007.411,SBUX
Wednesday,6/9/99,8.50523,7.97186,8.26817,8485686.314,SBUX
Thursday,6/10/99,8.53366,8.1781,8.38669,7625096.408,SBUX
Friday,6/11/99,8.62375,8.26817,8.2824,4612601.607,SBUX
Monday,6/14/99,8.53366,8.2824,8.29662,3751165.911,SBUX
Tuesday,6/15/99,8.74227,8.26817,8.66642,5807304.1,SBUX
Wednesday,6/16/99,8.92005,8.40092,8.82997,7041239.808,SBUX
Thursday,6/17/99,9.0528,8.62375,8.80153,7705247.132,SBUX
Friday,6/18/99,8.80153,8.65219,8.75174,4042247.482,SBUX
Monday,6/21/99,9.12628,8.74227,9.08124,5219656.956,SBUX
Tuesday,6/22/99,9.12628,8.59293,8.59293,3950704.459,SBUX
Wednesday,6/23/99,8.97932,8.56449,8.94849,6449373.983,SBUX
Thursday,6/24/99,9.02198,8.71145,8.71145,6849716.688,SBUX
Friday,6/25/99,8.77071,8.26817,8.44596,6918901.587,SBUX
Monday,6/28/99,8.51944,7.92682,8.09039,13707871.09,SBUX
Tuesday,6/29/99,8.59293,8.04535,8.58582,9459753.207,SBUX
Wednesday,6/30/99,8.94849,8.41514,8.88923,6772093.838,SBUX
Thursday,7/1/99,6.40025,5.62985,6.3718,273379512,SBUX
Friday,7/2/99,6.72738,6.38603,6.53299,69607522.1,SBUX
Tuesday,7/6/99,6.63729,6.28173,6.28173,28212223.96,SBUX
Wednesday,7/7/99,6.19402,5.88112,5.92616,40397172.28,SBUX
Thursday,7/8/99,5.95697,5.77919,5.83845,21924412.14,SBUX
Friday,7/9/99,6.15135,5.82185,5.94038,16414095.51,SBUX
Monday,7/12/99,6.07549,5.94038,5.95697,10746006.04,SBUX
Tuesday,7/13/99,6.11816,5.92616,6.08972,10243989.73,SBUX
Wednesday,7/14/99,6.29595,5.9712,6.29595,11294842.49,SBUX
Thursday,7/15/99,6.45951,6.07549,6.11816,11807400.07,SBUX
Friday,7/16/99,6.32677,5.98542,5.99964,9127332.938,SBUX
Monday,7/19/99,6.10394,5.89771,5.92616,13222316,SBUX
Tuesday,7/20/99,6.03046,5.83845,5.91194,8392453.302,SBUX
Wednesday,7/21/99,5.99964,5.8669,5.95697,8318438.937,SBUX
Thursday,7/22/99,5.98542,5.64407,5.68911,13329707.52,SBUX
Friday,7/23/99,6.1632,5.89771,6.13475,20661367.79,SBUX
Monday,7/26/99,6.13475,5.83845,5.8669,8877168.154,SBUX
Tuesday,7/27/99,5.9712,5.80764,5.89771,9407447.934,SBUX
Wednesday,7/28/99,5.92616,5.77919,5.82185,5078333.449,SBUX
Thursday,7/29/99,5.80764,5.62985,5.68911,6200896.622,SBUX
Friday,7/30/99,5.98542,5.51133,5.51133,11694341.58,SBUX
Monday,8/2/99,5.6014,5.43784,5.43784,8877166.385,SBUX
Tuesday,8/3/99,5.54214,5.31932,5.36436,7018882.129,SBUX
Wednesday,8/4/99,5.39281,5.16998,5.16998,8816844.314,SBUX
Thursday,8/5/99,5.24583,5.06805,5.22924,8222444.113,SBUX
Friday,8/6/99,5.22924,4.96375,5.02301,12786527.74,SBUX
Monday,8/9/99,5.12731,4.91871,4.93294,8093359.37,SBUX
Tuesday,8/10/99,4.9922,4.71248,4.74092,15498245.43,SBUX
Wednesday,8/11/99,5.11072,4.80018,5.11072,18616199.86,SBUX
Thursday,8/12/99,5.24583,4.87367,4.87367,12796656.73,SBUX
Friday,8/13/99,5.03723,4.75515,4.90449,12772611.19,SBUX
Monday,8/16/99,5.02301,4.80018,4.94953,7622139.727,SBUX
Tuesday,8/17/99,4.9922,4.75515,4.83101,15910396.09,SBUX
Wednesday,8/18/99,5.05146,4.78596,4.90449,11190220.76,SBUX
Thursday,8/19/99,4.96375,4.83101,4.85945,5801819.895,SBUX
Friday,8/20/99,4.94953,4.77174,4.84523,5706057.936,SBUX
Monday,8/23/99,5.08227,4.89027,5.08227,8713489.029,SBUX
Tuesday,8/24/99,5.3051,5.02301,5.15575,17613443.52,SBUX
Wednesday,8/25/99,5.20079,4.98982,5.11072,10046983.13,SBUX
Thursday,8/26/99,5.21502,5.08227,5.15575,6061684.073,SBUX
Friday,8/27/99,5.74837,5.24583,5.64407,26461925.33,SBUX
Monday,8/30/99,5.67488,5.24583,5.26005,7722965.475,SBUX
Tuesday,8/31/99,5.43784,5.24583,5.40703,8128370.217,SBUX
Wednesday,9/1/99,5.54214,5.39281,5.43784,5975627.873,SBUX
Thursday,9/2/99,5.45207,5.27428,5.3051,4974133.926,SBUX
Friday,9/3/99,5.51133,5.39281,5.4971,6585632.695,SBUX
Tuesday,9/7/99,5.6014,5.45207,5.45207,5167766.532,SBUX
Wednesday,9/8/99,5.48288,5.2885,5.3051,4081903,SBUX
Thursday,9/9/99,5.33355,5.09649,5.21502,7986206.229,SBUX
Friday,9/10/99,5.27428,5.09175,5.18657,7334433.027,SBUX
Monday,9/13/99,5.3051,5.15575,5.22924,4052371.956,SBUX
Tuesday,9/14/99,5.42362,5.22924,5.36436,4585179.962,SBUX
Wednesday,9/15/99,5.45207,5.15575,5.18657,5860879.742,SBUX
Thursday,9/16/99,5.20079,5.02301,5.08227,4840404.824,SBUX
Friday,9/17/99,5.42362,5.14153,5.20079,8079857.072,SBUX
Monday,9/20/99,5.18657,4.93294,4.97797,10313599.83,SBUX
Tuesday,9/21/99,5.00879,4.84523,4.85945,9334460.361,SBUX
Wednesday,9/22/99,5.24583,4.89027,4.9922,14071510.95,SBUX
Thursday,9/23/99,5.67488,5.27428,5.46629,26861839,SBUX
Friday,9/24/99,5.67488,5.27428,5.66066,14096826.67,SBUX
Monday,9/27/99,5.67488,5.40703,5.54214,7694278.931,SBUX
Tuesday,9/28/99,6.25328,5.4971,6.17742,31409058.72,SBUX
Wednesday,9/29/99,6.29595,5.88112,5.92616,16211180.97,SBUX
Thursday,9/30/99,6.04468,5.79342,5.8669,5977314.17,SBUX
Friday,10/1/99,5.8669,5.55636,5.67488,9858830.312,SBUX
Monday,10/4/99,5.71992,5.45207,5.4971,10970435.23,SBUX
Tuesday,10/5/99,5.52555,5.33355,5.33355,8956058.231,SBUX
Wednesday,10/6/99,5.68911,5.31932,5.68911,15141349.58,SBUX
Thursday,10/7/99,5.82185,5.52555,5.57059,11007133.28,SBUX
Friday,10/8/99,5.77919,5.45207,5.68911,11979514.28,SBUX
Monday,10/11/99,5.74837,5.51133,5.64407,4161211.385,SBUX
Tuesday,10/12/99,5.68911,5.51133,5.54214,5757524.814,SBUX
Wednesday,10/13/99,5.61562,5.33355,5.36436,7092286.594,SBUX
Thursday,10/14/99,5.42362,5.18657,5.34776,6703753.719,SBUX
Friday,10/15/99,5.36436,5.06805,5.21502,6958974.975,SBUX
Monday,10/18/99,5.27428,5.09649,5.11072,5999670.214,SBUX
Tuesday,10/19/99,5.21502,5.09649,5.18657,6127495.098,SBUX
Wednesday,10/20/99,5.43784,5.14153,5.33355,9638203.15,SBUX
Thursday,10/21/99,5.57059,5.22924,5.57059,9673637.401,SBUX
Friday,10/22/99,5.79342,5.45207,5.52555,10110682.03,SBUX
Monday,10/25/99,5.73414,5.51133,5.62985,7887908.895,SBUX
Tuesday,10/26/99,5.80764,5.62985,5.77919,10063860.83,SBUX
Wednesday,10/27/99,5.98542,5.70333,5.89771,13012651.22,SBUX
Thursday,10/28/99,6.17742,5.91194,6.14898,15244281.62,SBUX
Friday,10/29/99,6.53299,6.13475,6.45951,25229674.2,SBUX
Monday,11/1/99,6.66812,6.31254,6.41447,13491459.41,SBUX
Tuesday,11/2/99,6.63729,6.35521,6.38603,10637583.82,SBUX
Wednesday,11/3/99,6.50455,6.22246,6.32677,11116396.42,SBUX
Thursday,11/4/99,6.40025,6.13475,6.29595,10645599.46,SBUX
Friday,11/5/99,6.96442,6.63729,6.80086,21818948.4,SBUX
Monday,11/8/99,6.91938,6.80086,6.86012,11485527.09,SBUX
Tuesday,11/9/99,7.00709,6.66812,6.87434,8742594.75,SBUX
Wednesday,11/10/99,6.9336,6.60885,6.69655,5167345.823,SBUX
Thursday,11/11/99,6.87434,6.60885,6.71078,5607344.492,SBUX
Friday,11/12/99,6.80086,6.62307,6.69655,7855851.328,SBUX
Monday,11/15/99,6.71078,6.57803,6.69655,5959598.577,SBUX
Tuesday,11/16/99,6.7416,6.47373,6.72738,8909230.749,SBUX
Wednesday,11/17/99,6.88857,6.68234,6.86012,7400478.418,SBUX
Thursday,11/18/99,7.24414,6.87434,7.10665,14739570.74,SBUX
Friday,11/19/99,7.36266,6.66812,6.71078,15405009.06,SBUX
Monday,11/22/99,6.81508,6.51877,6.59225,5935549.138,SBUX
Tuesday,11/23/99,6.66812,6.25328,6.40025,12692037.33,SBUX
Wednesday,11/24/99,6.51877,6.1632,6.51877,8131745.134,SBUX
Friday,11/26/99,6.51877,6.29595,6.32677,2236272.339,SBUX
Monday,11/29/99,6.45951,6.28173,6.34099,6968682.256,SBUX
Tuesday,11/30/99,6.45951,6.25328,6.28173,5478675.227,SBUX
Wednesday,12/1/99,6.43106,6.22246,6.28173,5441129.295,SBUX
Thursday,12/2/99,6.59225,6.31254,6.56381,10398392.64,SBUX
Friday,12/3/99,6.90516,6.57803,6.57803,11204563.39,SBUX
Monday,12/6/99,6.7416,6.34099,6.3718,6742988.102,SBUX
Tuesday,12/7/99,6.49032,6.34099,6.41447,5639826.607,SBUX
Wednesday,12/8/99,6.41447,5.95697,6.10394,8836675.081,SBUX
Thursday,12/9/99,6.10394,5.62985,5.68911,16193883.47,SBUX
Friday,12/10/99,6.0589,5.68911,5.98542,11193595.7,SBUX
Monday,12/13/99,6.28173,5.89771,5.98542,7628047.677,SBUX
Tuesday,12/14/99,6.07549,5.80764,5.91194,8853543.83,SBUX
Wednesday,12/15/99,5.99964,5.85268,5.95697,4385641.873,SBUX
Thursday,12/16/99,6.01623,5.79342,5.98542,7833913.111,SBUX
Friday,12/17/99,6.40025,6.1632,6.17742,9874444.29,SBUX
Monday,12/20/99,6.29595,5.99964,6.1632,5037833.031,SBUX
Tuesday,12/21/99,6.1632,5.82185,6.0589,9470303.855,SBUX
Wednesday,12/22/99,6.13475,5.82185,6.04468,7910266.684,SBUX
Thursday,12/23/99,6.1632,5.92616,5.98067,4516838.933,SBUX
Monday,12/27/99,6.07549,5.80764,5.89771,4919713.643,SBUX
Tuesday,12/28/99,5.98542,5.77919,5.9712,5218812.407,SBUX
Wednesday,12/29/99,5.91194,5.77919,5.82185,4751393.092,SBUX
Thursday,12/30/99,5.88112,5.71992,5.73414,6123276.517,SBUX
Friday,12/31/99,5.88112,5.62985,5.68911,6811327.168,SBUX
Monday,1/3/00,5.85268,5.51133,5.83845,11958845.87,SBUX
Tuesday,1/4/00,5.82185,5.62985,5.66066,10554057.81,SBUX
Wednesday,1/5/00,5.83845,5.61562,5.71992,13515923.31,SBUX
Thursday,1/6/00,6.07549,5.68911,5.92616,15243857.97,SBUX
Friday,1/7/00,5.92616,5.74837,5.91194,12295910.64,SBUX
Monday,1/10/00,6.34099,6.11816,6.15609,14012451.01,SBUX
Tuesday,1/11/00,6.17742,5.9712,5.98542,9588843.923,SBUX
Wednesday,1/12/00,6.10394,5.8669,6.01623,8847639.61,SBUX
Thursday,1/13/00,6.45951,6.01623,6.41447,10117011.79,SBUX
Friday,1/14/00,6.53299,6.25328,6.25328,11010930.56,SBUX
Tuesday,1/18/00,6.31254,5.99964,6.1632,4971601.472,SBUX
Wednesday,1/19/00,6.31254,6.03046,6.04468,8053702.503,SBUX
Thursday,1/20/00,6.10394,5.82185,5.95697,9147160.627,SBUX
Friday,1/21/00,6.01623,5.8669,5.92616,4919714.723,SBUX
Monday,1/24/00,6.04468,5.48288,5.82896,15394040.24,SBUX
Tuesday,1/25/00,6.40025,5.64407,6.14898,24260669.18,SBUX
Wednesday,1/26/00,6.96442,6.34099,6.86012,36022365.74,SBUX
Thursday,1/27/00,6.90516,6.71078,6.86012,18857773.05,SBUX
Friday,1/28/00,7.15642,6.86012,7.05212,29215817.96,SBUX
Monday,1/31/00,7.58548,7.08294,7.55703,25184952.93,SBUX
Tuesday,2/1/00,7.64475,7.45273,7.64475,15334132.23,SBUX
Wednesday,2/2/00,7.70401,7.31999,7.52622,10457453.74,SBUX
Thursday,2/3/00,7.58548,7.20147,7.42192,10457874.96,SBUX
Friday,2/4/00,8.23736,7.46696,8.14965,25610616.3,SBUX
Monday,2/7/00,8.1781,7.9126,8.11883,9785431.601,SBUX
Tuesday,2/8/00,8.29662,8.07379,8.2824,10373079.27,SBUX
Wednesday,2/9/00,8.26817,8.07379,8.19232,8714755.726,SBUX
Thursday,2/10/00,8.22314,7.48118,7.58548,12209007.7,SBUX
Friday,2/11/00,7.94105,7.55703,7.8083,9093581.385,SBUX
Monday,2/14/00,8.25158,7.79408,8.04535,10344388.96,SBUX
Tuesday,2/15/00,8.26817,7.67556,8.22314,8135543.333,SBUX
Wednesday,2/16/00,8.22314,8.09039,8.10462,8338874.685,SBUX
Thursday,2/17/00,8.23736,8.05957,8.20891,5867630.912,SBUX
Friday,2/18/00,8.29662,7.70401,7.83675,8207259.459,SBUX
Tuesday,2/22/00,7.98609,7.65896,7.8415,6633303.444,SBUX
Wednesday,2/23/00,8.31084,7.76327,8.23736,9154330.009,SBUX
Thursday,2/24/00,8.57871,7.98609,8.31084,12384924.63,SBUX
Friday,2/25/00,8.29662,7.94105,8.01453,4659427.526,SBUX
Monday,2/28/00,8.09039,7.76327,8.04535,6562854.752,SBUX
Tuesday,2/29/00,8.40092,7.97186,8.32743,6375969.508,SBUX
Wednesday,3/1/00,8.48862,8.20891,8.20891,5150892.265,SBUX
Thursday,3/2/00,8.19232,7.73482,7.9126,6538384.185,SBUX
Friday,3/3/00,8.94849,7.97186,8.81575,13915847.15,SBUX
Monday,3/6/00,8.75649,8.46018,8.51944,5271544.824,SBUX
Tuesday,3/7/00,8.56449,8.05957,8.09039,6106403.777,SBUX
Wednesday,3/8/00,8.23736,7.85334,8.04535,7230234.647,SBUX
Thursday,3/9/00,8.59293,7.82253,8.53366,6602929.261,SBUX
Friday,3/10/00,8.53366,8.20891,8.45544,4861496.081,SBUX
Monday,3/13/00,8.41514,8.11883,8.25158,6641740.658,SBUX
Tuesday,3/14/00,8.40092,7.92682,7.92682,4548900.59,SBUX
Wednesday,3/15/00,8.51944,7.88179,8.35588,7063598.453,SBUX
Thursday,3/16/00,9.23058,8.34166,9.09784,17745056.9,SBUX
Friday,3/17/00,9.0528,8.62375,8.78494,9042958.734,SBUX
Monday,3/20/00,8.71145,8.29662,8.35588,5401477.291,SBUX
Tuesday,3/21/00,9.25192,8.35588,9.23058,10771316.2,SBUX
Wednesday,3/22/00,9.43681,8.88923,9.27562,12492074.72,SBUX
Thursday,3/23/00,9.48185,9.12628,9.33488,9064895.603,SBUX
Friday,3/24/00,9.48185,8.90346,9.14051,6543024.702,SBUX
Monday,3/27/00,9.58615,9.18554,9.25903,7752071.234,SBUX
Tuesday,3/28/00,9.45341,8.88923,8.97932,4510934.684,SBUX
Wednesday,3/29/00,9.48185,8.93427,9.39414,6262910.171,SBUX
Thursday,3/30/00,9.88245,9.30406,9.43681,12628756.53,SBUX
Friday,3/31/00,10.6671,9.31829,10.6671,16366006.1,SBUX
Monday,4/3/00,10.0152,9.30406,9.82319,15781311.39,SBUX
Tuesday,4/4/00,10.3115,9.36333,10.3115,18549962.51,SBUX
Wednesday,4/5/00,10.1053,9.30406,9.37755,12631290.41,SBUX
Thursday,4/6/00,9.54112,8.65219,8.88923,9261905.584,SBUX
Friday,4/7/00,9.48185,9.00775,9.46763,8714331.261,SBUX
Monday,4/10/00,9.55534,8.68301,8.69723,6350235.928,SBUX
Tuesday,4/11/00,9.2448,8.4744,8.97932,5271121.158,SBUX
Wednesday,4/12/00,9.14051,8.86079,8.94849,6005999.995,SBUX
Thursday,4/13/00,9.51267,8.90346,9.45341,13013912.99,SBUX
Friday,4/14/00,9.2448,8.01453,8.33691,9993405.502,SBUX
Monday,4/17/00,8.66642,7.92682,8.56449,9127330.647,SBUX
Tuesday,4/18/00,8.92005,8.44596,8.86079,6286114.538,SBUX
Wednesday,4/19/00,9.23058,8.71145,8.86079,8083231.339,SBUX
Thursday,4/20/00,9.00775,8.53366,8.86079,3695059.495,SBUX
Monday,4/24/00,9.63119,8.74227,9.48185,7854162.576,SBUX
Tuesday,4/25/00,9.33488,8.29662,9.03858,14706835.87,SBUX
Wednesday,4/26/00,8.96272,8.65219,8.86079,9097609.272,SBUX
Thursday,4/27/00,8.80153,8.40092,8.77071,9955683.975,SBUX
Friday,4/28/00,8.07379,7.11138,7.17064,64378596.14,SBUX
Monday,5/1/00,7.42192,7.18487,7.31999,29800933.4,SBUX
Tuesday,5/2/00,7.94105,7.55703,7.58548,15890981.49,SBUX
Wednesday,5/3/00,7.6163,7.34844,7.54044,9792183.004,SBUX
Thursday,5/4/00,8.03113,7.49777,7.94105,11524327.05,SBUX
Friday,5/5/00,8.00031,7.5523,7.98609,8712644.779,SBUX
Monday,5/8/00,7.97186,7.76327,7.85334,5246654.42,SBUX
Tuesday,5/9/00,7.94105,7.6163,7.89601,5802241.701,SBUX
Wednesday,5/10/00,7.97186,7.64475,7.73482,5393883.004,SBUX
Thursday,5/11/00,7.89601,7.57125,7.88179,5002397.81,SBUX
Friday,5/12/00,7.85334,7.5997,7.68978,3092222.067,SBUX
Monday,5/15/00,7.70401,6.99286,7.68978,16142415.4,SBUX
Tuesday,5/16/00,8.05957,7.74904,7.88179,8863246.374,SBUX
Wednesday,5/17/00,8.00031,7.68978,7.68978,6578039.522,SBUX
Thursday,5/18/00,7.76327,7.3034,7.3034,3699698.572,SBUX
Friday,5/19/00,7.28918,7.11138,7.14221,5009569.544,SBUX
Monday,5/22/00,7.11138,6.63729,7.11138,7741104.373,SBUX
Tuesday,5/23/00,7.21569,6.72738,6.72738,5748667.299,SBUX
Wednesday,5/24/00,7.4077,6.86012,7.28918,10451547.78,SBUX
Thursday,5/25/00,7.55703,7.05212,7.06635,5291792.661,SBUX
Friday,5/26/00,7.34844,6.82931,6.91938,3845660.985,SBUX
Tuesday,5/30/00,7.83675,7.02368,7.8083,7339919.96,SBUX
Wednesday,5/31/00,8.2824,7.71823,8.05957,12715238.75,SBUX
Thursday,6/1/00,8.2824,7.95527,8.1781,7178347.154,SBUX
Friday,6/2/00,8.74227,8.25158,8.68301,9032417.612,SBUX
Monday,6/5/00,9.06702,8.40092,8.44596,7633106.649,SBUX
