"name","hits","at_bat","average"
"Dan Porter",4,19,0.210526315789474
"Darrell Porter",1369,5539,0.247156526448817
"Dick Porter",774,2515,0.307753479125249
"Irv Porter",1,4,0.25
"Jay Porter",124,544,0.227941176470588
"Matthew Porter",1,12,0.0833333333333333
"Jorge Posada",1664,6092,0.273145108338805
"Leo Posada",109,426,0.255868544600939
"Scott Pose",75,313,0.23961661341853
"Buster Posey",850,2739,0.310332238043081
"Lew Post",1,12,0.0833333333333333
"Sam Post",7,25,0.28
"Wally Post",1064,4007,0.265535313201897
"Mike Potter",0,23,0
"Doc Potts",1,4,0.25
"John Potts",27,102,0.264705882352941
"Ken Poulsen",1,5,0.2
"Alonzo Powell",32,152,0.210526315789474
"Boog Powell",1776,6681,0.265828468792097
"Dante Powell",20,74,0.27027027027027
"Hosken Powell",470,1816,0.258810572687225
"Jake Powell",689,2540,0.271259842519685
"Jim Powell",49,226,0.216814159292035
"Landon Powell",75,363,0.206611570247934
"Martin Powell",329,1163,0.282889079965606
"Paul Powell",7,42,0.166666666666667
"Ray Powell",890,3324,0.267749699157641
"Doc Powers",450,2088,0.21551724137931
"John Powers",42,215,0.195348837209302
"Les Powers",18,55,0.327272727272727
"Mike Powers",19,80,0.2375
"Phil Powers",103,573,0.179755671902269
"Tom Power",26,125,0.208
"Vic Power",1716,6046,0.283824015878267
"Carl Powis",8,41,0.195121951219512
"Arquimedez Pozo",14,74,0.189189189189189
"Martin Prado",1219,4191,0.290861369601527
"Johnny Pramesa",141,526,0.268060836501901
"Del Pratt",1996,6826,0.292411368297685
"Frank Pratt",0,1,0
"Larry Pratt",11,57,0.192982456140351
"Tom Pratt",2,6,0.333333333333333
"Todd Pratt",404,1612,0.250620347394541
"Mel Preibisch",9,44,0.204545454545455
"Bobby Prescott",1,12,0.0833333333333333
"Alex Presley",268,1035,0.258937198067633
"Jim Presley",875,3546,0.246756909193457
"Walt Preston",55,197,0.279187817258883
"Jackie Price",3,13,0.230769230769231
"Jim Price",129,602,0.214285714285714
"Joe Price",0,1,0
"Bob Prichard",20,85,0.235294117647059
"Jerry Priddy",1252,4720,0.265254237288136
"Curtis Pride",199,796,0.25
"Jason Pridie",53,245,0.216326530612245
"Johnny Priest",4,23,0.173913043478261
"Alex Prieto",9,43,0.209302325581395
"Chris Prieto",0,2,0
"Josh Prince",1,8,0.125
"Tom Prince",248,1190,0.208403361344538
"Walter Prince",42,202,0.207920792079208
"Buddy Pritchard",1,11,0.0909090909090909
"Chris Pritchett",33,149,0.221476510067114
"Jurickson Profar",70,303,0.231023102310231
"Jake Propst",0,1,0
"Doc Prothro",191,600,0.318333333333333
"Jim Pruett",3,13,0.230769230769231
"Ron Pruitt",214,795,0.269182389937107
"Greg Pryor",471,1883,0.250132766861391
"George Puccinelli",172,607,0.2833607907743
"Kirby Puckett",2304,7244,0.318056322473771
"John Puhl",2,11,0.181818181818182
"Terry Puhl",1361,4855,0.28032955715757
"Rich Puig",0,10,0
"Yasiel Puig",359,1222,0.293780687397709
"Albert Pujols",2666,8545,0.311995318899941
"Luis Pujols",164,850,0.192941176470588
"Harvey Pulliam",49,187,0.262032085561497
"Nick Punto",798,3253,0.245312019674147
"Pid Purdy",146,499,0.292585170340681
"Jesse Purnell",2,19,0.105263157894737
"Billy Purtell",255,1124,0.226868327402135
"Ed Putman",17,71,0.23943661971831
"Danny Putnam",6,28,0.214285714285714
"Pat Putnam",508,1989,0.255404725992961
"Jim Pyburn",56,294,0.19047619047619
"Eddie Pye",1,18,0.0555555555555556
"Frankie Pytlak",677,2399,0.28220091704877
"Tim Pyznarski",10,42,0.238095238095238
"Jim Qualls",31,139,0.223021582733813
"Billy Queen",0,2,0
"George Quellich",12,54,0.222222222222222
"Carlos Quentin",702,2790,0.251612903225806
"Joe Quest",499,2295,0.217429193899782
"Hal Quick",10,41,0.24390243902439
"Frank Quilici",146,682,0.214076246334311
"Lee Quillin",32,160,0.2
"NA Quinlan",1,4,0.25
"Finners Quinlan",30,164,0.182926829268293
"Frank Quinlan",0,5,0
"Robb Quinlan",307,1112,0.276079136690647
"Tom Quinlan",9,58,0.155172413793103
"Frank Quinn",6,34,0.176470588235294
"Joseph Quinn",1,11,0.0909090909090909
"Joe Quinn",1797,6879,0.261229829917139
"John Quinn",0,2,0
"Mark Quinn",307,1089,0.281910009182736
"NA Quinn",1,8,0.125
"Paddy Quinn",36,148,0.243243243243243
"Tom Quinn",78,412,0.189320388349515
"Luis Quinones",227,1003,0.226321036889332
"Rey Quinones",373,1533,0.243313763861709
"Carlos Quintana",380,1376,0.276162790697674
"Humberto Quintero",315,1346,0.234026745913819
"Marshall Quinton",28,123,0.227642276422764
"Omar Quintanilla",228,1035,0.220289855072464
"Jamie Quirk",544,2266,0.240070609002648
"Guillermo Quiroz",69,346,0.199421965317919
"Brian Raabe",6,29,0.206896551724138
"Joe Rabbitt",1,3,0.333333333333333
"John Rabb",46,204,0.225490196078431
"Josh Rabe",20,80,0.25
"Mike Rabelo",65,278,0.233812949640288
"Marv Rackley",151,477,0.316561844863732
"John Radcliff",229,813,0.281672816728167
"Rip Radcliff",1267,4074,0.310996563573883
"Dave Rader",619,2405,0.257380457380457
"Don Rader",10,35,0.285714285714286
"Doug Rader",1302,5186,0.25106054762823
"Ryan Radmanovich",15,69,0.217391304347826
"Jack Radtke",3,31,0.0967741935483871
"Jack Rafter",0,3,0
"Tom Raftery",7,32,0.21875
"Tom Ragland",61,264,0.231060606060606
"John Rainey",56,224,0.25
"Larry Raines",64,253,0.25296442687747
"Tim Raines",2605,8872,0.293620378719567
"Tim Raines",34,160,0.2125
"Gary Rajsich",70,296,0.236486486486486
"Doc Ralston",15,73,0.205479452054795
"Bob Ramazzotti",196,851,0.230317273795535
"Alex Ramirez",86,332,0.259036144578313
"Aramis Ramirez",2303,8136,0.283062930186824
"Hanley Ramirez",1503,5078,0.295982670342655
"Jose Ramirez",135,564,0.23936170212766
"Julio Ramirez",16,96,0.166666666666667
"Mario Ramirez",55,286,0.192307692307692
"Manny Ramirez",2574,8244,0.312227074235808
"Max Ramirez",25,115,0.217391304347826
"Milt Ramirez",28,152,0.184210526315789
"Orlando Ramirez",53,281,0.188612099644128
"Rafael Ramirez",1432,5494,0.260647979614125
"Wilkin Ramirez",32,118,0.271186440677966
"Bobby Ramos",44,232,0.189655172413793
"Chucho Ramos",5,10,0.5
"Domingo Ramos",261,1086,0.240331491712707
"John Ramos",8,26,0.307692307692308
"Ken Ramos",0,12,0
"Wilson Ramos",426,1654,0.257557436517533
"Bill Ramsey",40,137,0.291970802919708
"Fernando Ramsey",3,25,0.12
"Mike Ramsey",189,786,0.240458015267176
"Mike Ramsey",29,125,0.232
"Bob Randall",341,1325,0.257358490566038
"Joe Randa",1543,5428,0.284266764922623
"Newt Randall",71,336,0.211309523809524
"Sap Randall",0,12,0
"Dick Rand",35,146,0.23972602739726
"Lenny Randle",1016,3950,0.257215189873418
"Willie Randolph",2210,8018,0.275629832876029
"Merritt Ranew",147,594,0.247474747474747
"Cody Ransom",160,752,0.212765957446809
"Jeff Ransom",15,79,0.189873417721519
"Earl Rapp",73,279,0.261648745519713
"Goldie Rapp",269,1064,0.25281954887218
"Bill Rariden",682,2877,0.237052485227668
"Colby Rasmus",775,3169,0.244556642473967
"Morrie Rath",521,2048,0.25439453125
"Gene Ratliff",0,4,0
"Paul Ratliff",61,297,0.205387205387205
"Tommy Raub",41,162,0.253086419753086
"Bob Raudman",11,55,0.2
"Johnny Rawlings",928,3719,0.249529443398763
"Floyd Rayford",255,1044,0.244252873563218
"Irv Ray",263,902,0.291574279379157
"Johnny Ray",1502,5188,0.289514263685428
"Larry Ray",1,6,0.166666666666667
"Fred Raymer",301,1380,0.218115942028986
"Lou Raymond",1,2,0.5
"John Raynor",2,10,0.2
"Al Reach",97,393,0.246819338422392
"Bob Reach",3,13,0.230769230769231
"Randy Ready",547,2110,0.259241706161137
"J. T. Realmuto",121,470,0.257446808510638
"Leroy Reams",0,1,0
"Phil Reardon",1,14,0.0714285714285714
"Art Rebel",27,81,0.333333333333333
"Jeff Reboulet",536,2229,0.240466576940332
"Josh Reddick",567,2260,0.250884955752212
"Johnny Reder",5,37,0.135135135135135
"Buck Redfern",67,307,0.218241042345277
"Joe Redfield",2,20,0.1
"Prentice Redman",3,24,0.125
"Tike Redman",385,1370,0.281021897810219
"Billy Redmond",62,281,0.220640569395018
"Glenn Redmon",4,17,0.235294117647059
"Harry Redmond",0,19,0
"Jack Redmond",6,34,0.176470588235294
"Mike Redmond",649,2264,0.286660777385159
"Wayne Redmond",0,7,0
"Gary Redus",886,3513,0.25220609165955
"Bob Reece",2,11,0.181818181818182
"Billy Reed",13,52,0.25
"Darren Reed",28,153,0.183006535947712
"Icicle Reeder",4,26,0.153846153846154
"Nick Reeder",0,2,0
"Eric Reed",6,61,0.0983606557377049
"Hugh Reid",0,4,0
"Jack Reed",30,129,0.232558139534884
"Jeff Reed",774,3101,0.249596904224444
"Jeremy Reed",315,1250,0.252
"Jody Reed",1231,4554,0.270311813790075
"Keith Reed",1,5,0.2
"Milt Reed",37,163,0.226993865030675
"Michael Reed",2,6,0.333333333333333
"Ted Reed",20,77,0.25974025974026
"Jimmie Reese",206,742,0.277628032345013
"Kevin Reese",5,13,0.384615384615385
"Pee Wee Reese",2170,8058,0.269297592454703
"Pokey Reese",704,2833,0.248499823508648
"Andy Reese",321,1142,0.281085814360771
"Rich Reese",512,2020,0.253465346534653
"Rob Refsnyder",13,43,0.302325581395349
"Rudy Regalado",63,253,0.24901185770751
"Bill Regan",632,2364,0.267343485617597
"Joe Regan",1,5,0.2
"Tony Rego",26,91,0.285714285714286
"Wally Rehg",188,752,0.25
"Frank Reiber",23,85,0.270588235294118
"Dick Reichle",99,385,0.257142857142857
"Herman Reich",109,390,0.279487179487179
"Rick Reichardt",864,3307,0.261263985485334
"Billy Reid",44,167,0.263473053892216
"Jessie Reid",1,10,0.1
"Scott Reid",10,68,0.147058823529412
"Barney Reilly",5,25,0.2
"Charlie Reilley",92,439,0.209567198177677
"Charlie Reilly",595,2380,0.25
"Duke Reilley",13,62,0.209677419354839
"Hal Reilly",0,3,0
"John Reilly",1352,4684,0.28864218616567
"Jim Reilly",7,40,0.175
"Josh Reilly",9,42,0.214285714285714
"Tom Reilly",16,89,0.179775280898876
"Kevin Reimer",376,1455,0.258419243986254
"Nolan Reimold",294,1175,0.250212765957447
"Mike Reinbach",5,20,0.25
"Wally Reinecker",1,8,0.125
"Art Reinholz",1,3,0.333333333333333
"Charlie Reipschlager",246,1109,0.221821460775473
"Pete Reiser",786,2662,0.29526671675432
"Charlie Reising",0,8,0
"Al Reiss",1,5,0.2
"Heinie Reitz",800,2741,0.291864283108355
"Ken Reitz",1243,4777,0.260205149675529
"Butch Rementer",0,2,0
"Jack Remsen",574,2352,0.244047619047619
"Jerry Remy",1226,4455,0.275196408529742
"Anthony Rendon",351,1275,0.275294117647059
"Rick Renick",122,553,0.220614828209765
"Bill Renna",219,918,0.238562091503268
"Tony Rensa",134,514,0.260700389105058
"Edgar Renteria",2327,8142,0.285802014247114
"Rich Renteria",100,422,0.23696682464455
"Bob Repass",64,265,0.241509433962264
"Jason Repko",157,700,0.224285714285714
"Roger Repoz",480,2145,0.223776223776224
"Rip Repulski",830,3088,0.268782383419689
"Larry Ressler",21,108,0.194444444444444
"Dino Restelli",65,270,0.240740740740741
"Michael Restovich",64,268,0.238805970149254
"Merv Rettenmund",693,2555,0.271232876712329
"Ken Retzer",182,690,0.263768115942029
"Ben Revere",736,2497,0.294753704445334
"Dave Revering",486,1832,0.26528384279476
"Henry Reville",0,4,0
"William Rexter",0,4,0
"Argenis Reyes",26,127,0.204724409448819
"Gil Reyes",52,258,0.201550387596899
"Jose Reyes",1904,6568,0.289890377588307
"Jose Reyes",1,5,0.2
"Nap Reyes",264,931,0.283566058002148
"Rene Reyes",39,177,0.220338983050847
"Bill Reynolds",2,10,0.2
"Carl Reynolds",1357,4495,0.301890989988877
"Charlie Reynolds",10,46,0.217391304347826
"Danny Reynolds",12,72,0.166666666666667
"Don Reynolds",32,132,0.242424242424242
"Harold Reynolds",1233,4782,0.257841907151819
"Mark Reynolds",959,4178,0.229535662996649
"R. J. Reynolds",605,2270,0.266519823788546
"Ronn Reynolds",67,356,0.188202247191011
"Tommie Reynolds",265,1170,0.226495726495726
"Bobby Rhawn",47,198,0.237373737373737
"Cy Rheam",57,283,0.201413427561837
"Billy Rhiel",138,519,0.265895953757225
"Dusty Rhodes",296,1172,0.252559726962457
"Tuffy Rhodes",132,590,0.223728813559322
"Kevin Rhomberg",18,47,0.382978723404255
"Will Rhymes",106,399,0.265664160401002
"Hal Rhyne",508,2031,0.250123092072871
"Bob Rice",8,54,0.148148148148148
"Del Rice",908,3826,0.237323575535808
"Harry Rice",1118,3740,0.298930481283422
"Hal Rice",307,1183,0.259509721048183
"Jim Rice",2452,8225,0.298115501519757
"Len Rice",23,103,0.223300970873786
"NA Richardson",0,4,0
"Antoan Richardson",7,20,0.35
"Bill Richardson",11,52,0.211538461538462
"Bobby Richardson",1432,5386,0.265874489417007
"Chris Richard",229,899,0.254727474972191
"Danny Richar",53,231,0.229437229437229
"Fred Richards",8,27,0.296296296296296
"Gene Richards",1028,3549,0.289659058889828
"Jeff Richardson",27,153,0.176470588235294
"Ken Richardson",4,35,0.114285714285714
"Kevin Richardson",3,6,0.5
"Lee Richard",103,492,0.209349593495935
"Mike Richardt",131,580,0.225862068965517
"Nolen Richardson",117,473,0.247357293868922
"Paul Richards",321,1417,0.226534932956951
"Tom Richardson",0,1,0
"Lance Richbourg",806,2619,0.307751050019091
"Rob Richie",13,49,0.26530612244898
"Don Richmond",32,152,0.210526315789474
"John Richmond",410,1725,0.23768115942029
"Al Richter",1,11,0.0909090909090909
"John Richter",2,13,0.153846153846154
"Branch Rickey",82,343,0.239067055393586
"Dave Ricketts",53,213,0.248826291079812
"Joe Rickert",11,66,0.166666666666667
"Marv Rickert",284,1149,0.247171453437772
"Chris Rickley",5,25,0.2
"John Ricks",3,19,0.157894736842105
"Art Rico",4,18,0.222222222222222
"Fred Rico",6,26,0.230769230769231
"Harry Riconda",189,765,0.247058823529412
"John Riddle",15,122,0.122950819672131
"Johnny Riddle",51,214,0.238317757009346
"Hank Riebe",29,137,0.211678832116788
"Nikco Riesgo",1,7,0.142857142857143
"Shawn Riggans",38,188,0.202127659574468
"Joe Riggert",134,558,0.240143369175627
"Adam Riggs",33,153,0.215686274509804
"Lew Riggs",650,2477,0.262414210738797
"Bill Rigney",510,1966,0.25940996948118
"Topper Rigney",669,2326,0.287618228718831
"Culley Rikard",107,396,0.27020202020202
"Ernie Riles",637,2504,0.254392971246006
"Billy Riley",28,194,0.144329896907216
"Jim Riley",0,1,0
"Jim Riley",0,14,0
"Lee Riley",1,12,0.0833333333333333
"Frank Ringo",97,506,0.191699604743083
"Bob Rinker",1,3,0.333333333333333
"Alex Rios",1778,6419,0.276990185387132
"Armando Rios",275,1021,0.269343780607248
"Juan Rios",44,196,0.224489795918367
"Billy Ripken",674,2729,0.24697691462074
"Cal Ripken",3184,11551,0.275647130118604
"Jimmy Ripple",510,1809,0.281923714759536
"Swede Risberg",394,1619,0.243360098826436
"Pop Rising",3,29,0.103448275862069
"Claude Ritchey",1618,5919,0.273356985977361
"Charlie Ritter",1,6,0.166666666666667
"Floyd Ritter",0,3,0
"Lew Ritter",315,1437,0.219206680584551
"Whitey Ritterson",13,52,0.25
"Jim Ritz",0,4,0
"Luis Rivas",541,2101,0.257496430271299
"Bombo Rivera",220,831,0.2647412755716
"Carlos Rivera",24,110,0.218181818181818
"Carlos Rivero",4,7,0.571428571428571
"German Rivera",72,280,0.257142857142857
"Jim Rivera",911,3552,0.256475225225225
"Juan Rivera",950,3471,0.273696341112071
"Luis Rivera",516,2215,0.232957110609481
"Mickey Rivers",1660,5629,0.294901403446438
"Mike Rivera",131,548,0.239051094890511
"Rene Rivera",193,913,0.211391018619934
"Ruben Rivera",343,1586,0.216267339218159
"Yadiel Rivera",1,14,0.0714285714285714
"Anthony Rizzo",568,2181,0.260430994956442
"Johnny Rizzo",497,1842,0.269815418023887
"Phil Rizzuto",1588,5816,0.273039889958735
"Mel Roach",119,499,0.238476953907816
"Mike Roach",17,78,0.217948717948718
"Roxey Roach",151,608,0.248355263157895
"Mike Roarke",113,491,0.230142566191446
"Fred Roat",54,246,0.219512195121951
"Tony Robello",7,32,0.21875
"Andre Robertson",182,724,0.251381215469613
"Bip Roberts",1220,4147,0.294188570050639
"Bob Robertson",578,2385,0.242348008385744
"Brian Roberts",1527,5531,0.276080274814681
"Chris Roberson",16,69,0.231884057971014
"Curt Roberts",128,575,0.222608695652174
"Dave Robertson",812,2830,0.286925795053004
"Daryl Robertson",2,19,0.105263157894737
"Dave Roberts",38,194,0.195876288659794
"Dave Roberts",483,2017,0.239464551313832
"Dave Roberts",721,2707,0.26634650905061
"Dan Robertson",69,252,0.273809523809524
"Don Robertson",0,6,0
"Gene Robertson",615,2200,0.279545454545455
"Jim Robertson",29,155,0.187096774193548
"Kevin Roberson",61,309,0.197411003236246
"Mike Robertson",11,58,0.189655172413793
"Red Roberts",6,23,0.260869565217391
"Ryan Roberts",365,1500,0.243333333333333
"Sherry Robertson",346,1507,0.229595222295952
"Skipper Roberts",29,138,0.210144927536232
"Skippy Roberge",112,508,0.220472440944882
"Billy Jo Robidoux",98,468,0.209401709401709
"Aaron Robinson",478,1839,0.259923871669386
"Bill Robinson",1127,4364,0.258249312557287
"Brooks Robinson",2848,10654,0.267317439459358
"Bruce Robinson",23,101,0.227722772277228
"Charlie Robinson",29,120,0.241666666666667
"Chris Robinson",2,12,0.166666666666667
"Craig Robinson",157,718,0.21866295264624
"Dave Robinson",12,44,0.272727272727273
"Derrick Robinson",49,192,0.255208333333333
"Earl Robinson",113,421,0.268408551068884
"Eddie Robinson",1146,4282,0.267631947687996
"Floyd Robinson",929,3284,0.282886723507917
"Fred Robinson",3,13,0.230769230769231
"Frank Robinson",2943,10006,0.294123525884469
"Jack Robinson",0,9,0
"Jackie Robinson",1518,4877,0.311256920237851
"Kerry Robinson",196,735,0.266666666666667
"Rabbit Robinson",156,700,0.222857142857143
"Trayvon Robinson",62,288,0.215277777777778
"Val Robinson",6,30,0.2
"Wilbert Robinson",1388,5075,0.273497536945813
"Oscar Robles",110,423,0.260047281323877
"Rafael Robles",25,133,0.18796992481203
"Sergio Robles",2,21,0.0952380952380952
"Tom Robson",10,48,0.208333333333333
"Adam Rocap",12,69,0.173913043478261
"Mickey Rocco",444,1721,0.257989540964556
"Ben Rochefort",1,2,0.5
"Jack Roche",14,49,0.285714285714286
"Lou Rochelli",3,17,0.176470588235294
"Ike Rockenfield",91,411,0.221411192214112
"Pat Rockett",88,411,0.214111922141119
"Les Rock",0,1,0
"Andre Rodgers",628,2521,0.24910749702499
"Bill Rodgers",65,268,0.242537313432836
"Bill Rodgers",2,5,0.4
"Buck Rodgers",704,3033,0.232113419057039
"Eric Rodin",0,6,0
"Alex Rodriguez",3070,10341,0.296876510975728
"Aurelio Rodriguez",1570,6611,0.237482982907276
"Carlos Rodriguez",67,241,0.278008298755187
"Edwin Rodriguez",5,22,0.227272727272727
"Eddy Rodriguez",1,5,0.2
"Ellie Rodriguez",533,2173,0.245283018867925
"Guillermo Rodriguez",22,92,0.239130434782609
"Guilder Rodriguez",2,12,0.166666666666667
"Hector Rodriguez",108,407,0.265356265356265
"Henry Rodriguez",784,3031,0.258660508083141
"Henry Rodriguez",4,23,0.173913043478261
"Ivan Rodriguez",2844,9592,0.296497080900751
"Jose Rodriguez",24,145,0.16551724137931
"John Rodriguez",99,332,0.298192771084337
"Josh Rodriguez",1,12,0.0833333333333333
"Liu Rodriguez",22,93,0.236559139784946
"Luis Rodriguez",231,972,0.237654320987654
"Ruben Rodriguez",1,8,0.125
"Sean Rodriguez",425,1865,0.227882037533512
"Steve Rodriguez",7,39,0.179487179487179
"Tony Rodriguez",16,67,0.238805970149254
"Vic Rodriguez",12,28,0.428571428571429
"Yorman Rodriguez",6,27,0.222222222222222
"Gary Roenicke",670,2708,0.247415066469719
"Ron Roenicke",256,1076,0.237918215613383
"Wally Roettger",556,1949,0.285274499743458
"Ed Roetz",11,45,0.244444444444444
"Billy Rogell",1375,5149,0.267042144105652
"Eddie Rogers",6,29,0.206896551724138
"Emmett Rogers",19,110,0.172727272727273
"Fraley Rogers",58,210,0.276190476190476
"Jay Rogers",0,8,0
"Jason Rogers",46,161,0.285714285714286
"Jim Rogers",140,594,0.235690235690236
"Packy Rogers",7,37,0.189189189189189
"Mike Rogodzinski",25,114,0.219298245614035
"Dave Rohde",23,146,0.157534246575342
"George Rohe",197,868,0.226958525345622
"Ryan Rohlinger",9,67,0.134328358208955
"Dan Rohn",18,72,0.25
"Dan Rohrmeier",3,9,0.333333333333333
"Ray Rohwer",48,169,0.284023668639053
"Tony Roig",39,184,0.21195652173913
"Miguel Rojas",67,291,0.230240549828179
"Stan Rojek",470,1764,0.266439909297052
"Scott Rolen",2077,7398,0.280751554474182
"Red Rolfe",1394,4827,0.288792210482701
"Nate Rolison",1,13,0.0769230769230769
"Bill Rollinson",0,3,0
"Jimmy Rollins",2422,9145,0.264844177145981
"Ray Rolling",3,15,0.2
"Red Rollings",89,355,0.250704225352113
"Rich Rollins",887,3303,0.268543748107781
"Damian Rolls",203,819,0.247863247863248
"Jamie Romak",6,36,0.166666666666667
"Bill Roman",5,35,0.142857142857143
"Jason Romano",39,191,0.204188481675393
"John Romano",706,2767,0.255149981929888
"Tom Romano",0,3,0
"Alex Romero",67,280,0.239285714285714
"Ed Romero",473,1912,0.247384937238494
"Mandy Romero",16,77,0.207792207792208
"Niuman Romero",2,18,0.111111111111111
"Stefen Romero",38,198,0.191919191919192
"Austin Romine",34,169,0.201183431952663
"Kevin Romine",158,630,0.250793650793651
"Marc Ronan",1,12,0.0833333333333333
"Henri Rondeau",56,272,0.205882352941176
"Gene Roof",24,90,0.266666666666667
"Phil Roof",463,2151,0.215248721524872
"George Rooks",2,16,0.125
"Rolando Roomes",103,406,0.253694581280788
"Frank Rooney",7,35,0.2
"Pat Rooney",0,5,0
"Jorge Roque",19,139,0.136690647482014
"Luis Rosado",5,28,0.178571428571429
"Buddy Rosar",836,3198,0.261413383364603
"Eddie Rosario",121,453,0.267108167770419
"Jimmy Rosario",50,231,0.216450216450216
"Melvin Rosario",0,3,0
"Santiago Rosario",20,85,0.235294117647059
"Victor Rosario",1,7,0.142857142857143
"Wilin Rosario",413,1512,0.273148148148148
"John Roseboro",1206,4847,0.248813699195379
"Bobby Rose",49,200,0.245
"Bob Roselli",25,114,0.219298245614035
"Dave Rosello",206,873,0.235967926689576
"Mike Rose",11,54,0.203703703703704
"Al Rosen",1063,3725,0.285369127516779
"Goody Rosen",557,1916,0.29070981210856
"Harry Rosenberg",0,5,0
"Larry Rosenthal",390,1483,0.26298044504383
"Lou Rosenberg",1,4,0.25
"Max Rosenfeld",17,57,0.298245614035088
"Sy Rosenthal",95,357,0.266106442577031
"Pete Rose",4256,14053,0.302853483242012
"Pete Rose",2,14,0.142857142857143
"Bunny Roser",27,113,0.238938053097345
"John Roskos",4,49,0.0816326530612245
"Chet Ross",316,1309,0.241405653170359
"Don Ross",390,1488,0.262096774193548
"Joe Rossi",32,145,0.220689655172414
"Claude Rossman",523,1848,0.283008658008658
"Rico Rossy",67,317,0.211356466876972
"Braggo Roth",804,2831,0.283998587071706
"Bobby Rothermel",2,21,0.0952380952380952
"Bob Rothel",2,10,0.2
"Jack Rothfuss",36,115,0.31304347826087
"Frank Roth",196,783,0.250319284802043
"Claude Rothgeb",2,16,0.125
"Vinny Rottino",16,97,0.164948453608247
"Mike Rouse",15,91,0.164835164835165
"Edd Roush",2376,7363,0.322694553850333
"Phil Routcliffe",1,4,0.25
"Aaron Rowand",1193,4374,0.272748056698674
"Dave Rowan",25,65,0.384615384615385
"Wade Rowdon",34,157,0.21656050955414
"Harland Rowe",5,36,0.138888888888889
"Jack Rowe",1256,4386,0.286365709074327
"Bama Rowell",523,1901,0.275118358758548
"Ed Rowen",130,538,0.241635687732342
"Chuck Rowland",0,6,0
"Rich Rowland",49,230,0.21304347826087
"Jim Roxburgh",3,12,0.25
"Stan Royer",41,164,0.25
"Jerry Royster",1049,4208,0.249287072243346
"Willie Royster",0,4,0
"Vic Roznovsky",99,455,0.217582417582418
"Wilkin Ruan",12,52,0.230769230769231
"Ryan Rua",47,188,0.25
"Al Rubeling",186,747,0.248995983935743
"Sonny Ruberto",3,24,0.125
"Art Ruble",30,145,0.206896551724138
"Johnny Rucker",711,2617,0.271685135651509
"John Rudderham",1,4,0.25
"Joe Rudi",1468,5556,0.264218862491001
"Dutch Rudolph",1,4,0.25
"Ken Rudolph",158,743,0.212651413189771
"Muddy Ruel",1242,4514,0.275143996455472
"Darin Ruf",160,654,0.244648318042813
"Rudy Rufer",2,26,0.0769230769230769
"Justin Ruggiano",322,1256,0.256369426751592
"Carlos Ruiz",855,3213,0.266106442577031
"Chico Ruiz",276,1150,0.24
"Chico Ruiz",21,72,0.291666666666667
"Randy Ruiz",59,217,0.271889400921659
"Joe Rullo",32,151,0.211920529801325
"William Rumler",43,171,0.251461988304094
"Paul Runge",80,345,0.231884057971014
"Pete Runnels",1854,6373,0.290914796798996
"Tom Runnells",8,46,0.173913043478261
"Cameron Rupp",78,343,0.227405247813411
"Jim Rushford",11,77,0.142857142857143
"Addison Russell",115,475,0.242105263157895
"Bill Russell",1926,7318,0.263186663022684
"Harvey Russell",58,241,0.240663900414938
"Jim Russell",959,3595,0.266759388038943
"Paul Russell",1,10,0.1
"Rip Russell",344,1402,0.245363766048502
"Kevin Russo",9,49,0.183673469387755
"Hank Ruszkowski",20,84,0.238095238095238
"Jim Rutherford",1,2,0.5
"Josh Rutledge",247,945,0.261375661375661
"Mickey Rutner",12,48,0.25
"Mark Ryal",47,223,0.210762331838565
"Rusty Ryal",70,266,0.263157894736842
"Blondy Ryan",318,1330,0.239097744360902
"Buddy Ryan",161,571,0.281961471103327
"Connie Ryan",988,3982,0.248116524359618
"Dusty Ryan",18,70,0.257142857142857
"Jack Ryan",476,2192,0.217153284671533
"Jack Ryan",0,3,0
"Dan Sheehan",5,34,0.147058823529412
"Mike Ryan",0,2,0
"Mike Ryan",370,1920,0.192708333333333
"Mike Ryan",77,299,0.25752508361204
"Rob Ryan",15,64,0.234375
"Tom Ryder",7,28,0.25
"Gene Rye",7,39,0.179487179487179
"Alex Sabo",3,8,0.375
"Chris Sabo",898,3354,0.267740011926058
"Mark Saccomanno",2,10,0.2
"Frank Sacka",9,34,0.264705882352941
"Mike Sadek",184,813,0.226322263222632
"Donnie Sadler",155,768,0.201822916666667
"Ray Sadler",2,8,0.25
"Bob Sadowski",73,329,0.221884498480243
"Ed Sadowski",100,495,0.202020202020202
"Olmedo Saenz",438,1663,0.263379434756464
"Tom Saffell",143,602,0.237541528239203
"Harry Sage",41,275,0.149090909090909
"Pony Sager",11,39,0.282051282051282
"Marc Sagmoen",6,43,0.13953488372093
"Vic Saier",775,2948,0.262890094979647
"Lenn Sakata",296,1289,0.229635376260667
"Tyler Saladino",53,236,0.224576271186441
"Mark Salas",319,1292,0.246904024767802
"Angel Salazar",188,886,0.212189616252822
"Jeff Salazar",69,298,0.231543624161074
"Oscar Salazar",100,372,0.268817204301075
"Ed Sales",43,189,0.227513227513228
"Bill Salkeld",232,850,0.272941176470588
"Chico Salmon",415,1667,0.248950209958008
"Tim Salmon",1674,5934,0.282103134479272
"Angel Salome",0,3,0
"Jarrod Saltalamacchia",619,2574,0.24048174048174
"Jack Saltzgaver",199,764,0.260471204188482
"Ed Samcoff",0,11,0
